ma_san_pham,ten_san_pham,gia_ban,gia_goc,hinh_anh
422207658,Sữa Rửa Mặt B.O.M Tạo Bọt Ngăn Ngừa Mụn 150ml,174000,348000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-b-o-m-tao-bot-ngan-ngua-mun-150ml-1696051525_img_380x380_64adc6_fit_center.jpg
422212011,Sữa Rửa Mặt Nivea Tinh Chất Ngọc Trai Làm Sáng Da 50g,46000,48000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212011-1693974551_img_380x380_64adc6_fit_center.png
249500003,Kem Chống Nắng Sunplay Dưỡng Ẩm Da 30g,67000,73000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-sunplay-duong-am-da-30g-1658305767_img_380x380_64adc6_fit_center.jpg
234300009,Mặt Nạ Mediheal Chứa Tinh Chất I.P.I Sáng Da 25ml,35000,74000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-mediheal-i-p-i-duong-sang-da-25ml_4aCfhaLE1TUWGSKh_img_380x380_64adc6_fit_center.png
422229109,"[HSD 11/2025] Mặt Nạ Klairs Dưỡng Ẩm, Làm Dịu Da 25ml",34000,65000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-klairs-duong-am-lam-diu-da-23ml-1-1733124181_img_380x380_64adc6_fit_center.jpg
422205441,Combo Senka Sữa Tắm Hương Hoa Tươi Mát 500ml & Sữa Rửa Mặt Perfect Whip 120g,235000,258000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205441-1698741438_img_380x380_64adc6_fit_center.jpg
422227587,[HSD 09/2025] Sữa Rửa Mặt Bio-essence Dưỡng Da Tươi Sáng Căng Mọng 100g,135000,179000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-hsd-09-2025-sua-rua-mat-bio-essence-duong-da-tuoi-sang-cang-mong-100g-1728461654_img_380x380_64adc6_fit_center.jpg
422216749,Nước Tẩy Trang Perfect Diary Dịu Nhẹ 500ml,230000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216749-1725527931_img_380x380_64adc6_fit_center.png
422209440,Mặt Nạ Mediheal THE E.G.T Giúp Săn Chắc & Tái Tạo Da 27ml,35000,76000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-mediheal-giup-san-chac-va-tai-tao-da-27ml_MhMFprzLUQHh3NHd_img_380x380_64adc6_fit_center.png
422202827,"Mặt Nạ Mediheal Dịu Da, Se Khít Lỗ Chân Lông 20ml",15000,29000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-mediheal-diu-da-se-khit-lo-chan-long-20ml_aB67ZidpKp3dpkd6_img_380x380_64adc6_fit_center.png
100230049,Nước Tẩy Trang Avène Dịu Nhẹ Cho Mắt Và Toàn Mặt 200ml,599000,706000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100230049-1691641163_img_380x380_64adc6_fit_center.png
419200013,"Nước Cân Bằng d program Cho Da Dầu, Hỗn Hợp 125ml",669000,790000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-419200013-1705112204_img_380x380_64adc6_fit_center.jpg
422208239,Serum B.O.M Just One Chiết Xuất Diếp Cá Cho Da Mụn 30ml,224000,448000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208239-1693986623_img_380x380_64adc6_fit_center.png
422205100,Mặt Nạ It,17000,22000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-it-s-skin-se-lo-chan-long-chiet-xuat-hoa-hong-19g-1708050234_img_380x380_64adc6_fit_center.png
422205412,Mặt Nạ Nuxe Dưỡng Ẩm 48h Cho Mọi Loại Da Dạng Kem 50ml,490000,545000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-nuxe-duong-am-48h-cho-moi-loai-da-dang-kem-50ml_img_380x380_64adc6_fit_center.jpg
422210712,Kem Dưỡng Đêm Avène Hỗ Trợ Giảm Mụn & Thâm Sẹo Mụn 30ml,855000,1007000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210712-1690275988_img_380x380_64adc6_fit_center.png
422207297,Gel Chống Nắng Bioré Màng Nước Dưỡng Ẩm SPF50+ PA++++ 155ml,319000,330000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-chong-nang-biore-mang-nuoc-duong-am-spf50-pa-155ml-1650513962_img_380x380_64adc6_fit_center.jpg
422204295,Sữa Dưỡng Ẩm Chifure Milky Lotion Moisture 150ml,208000,231000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204295-1704687654_img_380x380_64adc6_fit_center.png
200400011,Nước Hoa Hồng Bioderma Dành Cho Da Nhạy Cảm 100ml,239000,265000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-200400011-1692774934_img_380x380_64adc6_fit_center.png
422212023,"Bộ Dưỡng Da CeraVe Cấp Ẩm, Khoá Ẩm Cho Da 4 Món",145000,280000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-duong-da-cerave-cap-khoa-am-cho-da-4-mon_rJ3UAsgrwiGDQpVp_img_380x380_64adc6_fit_center.png
422229191,[HSD 11/2025] Xịt Khoáng Evian Cấp Ẩm Và Làm Dịu Da 300ml,236000,395000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-khoang-evian-cung-cap-am-va-lam-diu-da-300ml-1653375878-1733380331_img_380x380_64adc6_fit_center.jpg
422220571,Serum APLB Glutathione Niacinamide Dưỡng Sáng Da 40ml,295000,300000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-serum-aplb-glutathione-niacinamide-duong-sang-da-40ml_zdtWTSJttuQjQhQB_img_380x380_64adc6_fit_center.png
422202216,Máy Rửa Mặt Emmié Hỗ Trợ Sạch Sâu Màu So Sweet (Limited),510000,860000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422202216-1705654351_img_380x380_64adc6_fit_center.png
422205452,Kem Chống Nắng Naruko Tràm Trà Ngăn Ngừa Mụn 30ml,289000,365000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-kem-chong-nang-naruko-tram-tra-ngan-ngua-mun-30ml-moi_img_380x380_64adc6_fit_center.jpg
422206771,"Mặt Nạ Purederm Giảm Nếp Nhăn, Ngăn Ngừa Lão Hóa 10g",66000,70000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-purederm-giam-nep-nhan-ngan-ngua-lao-hoa-10g-1645496060_img_380x380_64adc6_fit_center.jpg
422209294,Túi Refill Bọt Rửa Mặt Hada Labo Dưỡng Ẩm Da 140ml,116000,136000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tui-refill-bot-rua-mat-hada-labo-duong-am-da-140ml-1724143742_img_380x380_64adc6_fit_center.jpg
422206057,"Tinh Chất SkinCeuticals Dưỡng Ẩm, Làm Mềm & Dịu Da 30ml",1600000,Không có giá gốc,https://media.hcdn.vn/catalog/product/d/u/duong-am-lam-mem-lam-diu-da-1708505344_img_380x380_64adc6_fit_center.jpg
422208058,Nước Cân Bằng Cocoon Chiết Xuất Từ Nghệ Hưng Yên 310ml,265000,295000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208058-1689921275_img_380x380_64adc6_fit_center.png
422209603,Combo 10 Mặt Nạ BNBG Dưỡng Ẩm Chuyên Sâu Cho Mọi Loại Da 30ml,279000,590000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209603-1700815907_img_380x380_64adc6_fit_center.png
422206192,"Kem Dưỡng Cathy Doll Dưỡng Sáng, Mờ Thâm Ban Ngày 50ml",349000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206192-1704514757_img_380x380_64adc6_fit_center.png
422208225,"Gel Chống Nắng Vichy Bảo Vệ Da, Ngừa Thâm Nám 50ml",513000,570000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208225-1695018597_img_380x380_64adc6_fit_center.png
422219462,Kem Dưỡng Ẩm Altruist 0.5% Hyaluronic Acid 50ml,255000,330000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-am-altruist-0-5-hyaluronic-acid-50ml-1712653153_img_380x380_64adc6_fit_center.jpg
422205554,Bộ Sản Phẩm La Roche-Posay Làm Mờ Sẹo & Phục Hồi Da,520000,620000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205554-1700103073_img_380x380_64adc6_fit_center.png
422205106,Sữa Rửa Mặt It,125000,165000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-it-s-skin-sang-da-chiet-xuat-mang-cut-150ml-1708052335_img_380x380_64adc6_fit_center.png
422209140,"Mặt Nạ Giấy innisfree Cấp Nước, Dịu Da Từ Nha Đam 20ml",27000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209140-1693386987_img_380x380_64adc6_fit_center.png
422205570,Mặt Nạ SexyLook Rong Biển Đại Dương Dưỡng Sáng Da 28ml,46000,87500,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-sexylook-rong-bien-dai-duong-duong-sang-da-28ml-1658983010_img_380x380_64adc6_fit_center.jpg
422216627,"Combo Melano CC Dung Dịch 170ml + Gel Dưỡng Sáng Da, Mờ Thâm Sạm 100g",350000,700000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216627-1702527387_img_380x380_64adc6_fit_center.jpg
422206098,Sữa Rửa Mặt Skin1004 Rau Má Dưỡng Sáng Da 125ml,269000,385000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206098-1695975985_img_380x380_64adc6_fit_center.jpg
422219460,Kem Chống Nắng Altruist SPF 50 100ml,188000,292000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-altruist-spf-50-100ml-1-1712655084_img_380x380_64adc6_fit_center.jpg
422205569,Mặt Nạ SexyLook Rong Biển Đại Dương Dưỡng Ẩm Sâu 28ml,46000,87500,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-sexylook-rong-bien-dai-duong-duong-am-sau-28ml-1658982936_img_380x380_64adc6_fit_center.jpg
422205369,Sữa Rửa Mặt Happy Event Dịu Nhẹ Cho Da 120ml,69000,89000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205369-1696822822_img_380x380_64adc6_fit_center.png
422217983,Toner Bring Green Làm Dịu Và Cân Bằng Da 270ml,266000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-bring-green-lam-diu-va-can-bang-da-270ml-1706515512_img_380x380_64adc6_fit_center.png
422208220,Kem Dưỡng Gilaa Khổ Qua & B5 Phục Hồi Giảm Mụn 50ml,320000,486000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-gilaa-kho-qua-b5-phuc-hoi-giam-mun-50ml-1706760321_img_380x380_64adc6_fit_center.png
422209107,Gel Rửa Mặt Topicrem Không Xà Phòng Làm Sạch Dịu Nhẹ 200ml,249000,300000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-rua-mat-topicrem-khong-xa-phong-lam-sach-diu-nhe-200ml-1721636171_img_380x380_64adc6_fit_center.jpg
422209438,Mặt Nạ Mediheal THE H.P.A Tẩy Tế Bào Chết Sáng Mịn Da 25ml,35000,76000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-mediheal-tay-te-bao-chet-sang-min-da-25ml_Q1UnzLf4jNUHcZEW_img_380x380_64adc6_fit_center.png
422213299,Toner Luvmier Dưỡng Ẩm Và Làm Sáng Da 150ml,208000,209000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213299-1697014982_img_380x380_64adc6_fit_center.png
422207847,Mặt Nạ Giấy oh!oh! Ceramide Phục Hồi Da 25ml x 10 Miếng,499000,690000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207847-1695285977_img_380x380_64adc6_fit_center.png
422207912,[Mini] Tẩy Tế Bào Chết Milaganics Cà Phê Sáng Da 20g,15000,36000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mini-tay-te-bao-chet-milaganics-ca-phe-sang-da-20g-1656565006_img_380x380_64adc6_fit_center.jpg
422201772,Mặt Nạ May Island Tinh Chất Dưa Leo Cấp Ẩm Da 25ml,9000,14000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-may-island-tinh-chat-dua-leo-cap-am-da-25ml_img_380x380_64adc6_fit_center.jpg
422203147,"Gel Dưỡng Melano CC Sáng Da, Mờ Thâm Sạm & Đốm Nâu 100g",279000,350000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-duong-melano-cc-sang-da-mo-tham-sam-dom-nau-100g-1709711482_img_380x380_64adc6_fit_center.jpg
422209145,"Mặt Nạ Giấy innisfree Phục Hồi, Săn Chắc Da Từ Quả Mọng 20ml",27000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209145-1693385720_img_380x380_64adc6_fit_center.png
422211439,Combo Vichy Serum Cải Thiện Đốm Nâu 30ml & Phục Hồi Chuyên Sâu 10ml,1063000,1449000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211439-1693215919_img_380x380_64adc6_fit_center.png
422211948,Sữa Rửa Mặt Anjo Professional Chiết Xuất Vàng 24K 100ml,58000,75000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211948-1702894288_img_380x380_64adc6_fit_center.png
422211945,Sữa Rửa Mặt Anjo Professional Chiết Xuất Dưa Leo 100ml,40000,50000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211945-1702894397_img_380x380_64adc6_fit_center.png
422209142,Mặt Nạ Giấy innisfree Làm Mịn Và Sáng Da Hương Lựu 20ml,27000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209142-1693386499_img_380x380_64adc6_fit_center.png
422209437,Mặt Nạ Mediheal THE N.M.F Cấp Ẩm Phục Hồi Da 27ml,35000,76000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-mediheal-the-n-m-f-cap-am-phuc-hoi-da-27ml_XxY4KfdNBLxQKa9A_img_380x380_64adc6_fit_center.png
422207679,"Sữa Rửa Mặt Klairs Dưỡng Ẩm, Dịu Nhẹ, Sạch Sâu 140ml",361000,495000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207679-1730368187_img_380x380_64adc6_fit_center.jpg
422203439,Pad Tẩy Da Chết Neogen Dermalogy Chanh PHA 30 Miếng,349000,582000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203439-1704421076_img_380x380_64adc6_fit_center.png
422203792,"Mặt Nạ Mediheal Dưỡng Ẩm, Làm Dịu Da 20ml",15000,29000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-mediheal-cung-cap-am-min-da-hang-ngay-20ml_1heBRpS2Z4cFaVgP_img_380x380_64adc6_fit_center.png
213300015,Nước Tẩy Trang Bioré Dưỡng Ẩm 90ml,62000,68000,https://media.hcdn.vn/catalog/product/n/u/nuoc-tay-trang-duong-am-biore-90ml-1_img_380x380_64adc6_fit_center.jpg
209700003,[Hàng Tách Set] Nước Cân Bằng Kiehl,1040000,1150000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-da-chiet-xuat-hoa-cuc-kiehl-s-250ml-1695894966_img_380x380_64adc6_fit_center.jpg
422202225,Mặt Nạ Sexylook Thạch Jelly Chanh Cấp Ẩm Dịu Mát Da 38ml,48000,116500,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-sexylook-thach-jelly-chanh-cap-am-diu-mat-da-38ml-1658984596_img_380x380_64adc6_fit_center.jpg
422204182,Combo Curél Lotion Dưỡng Da & Sữa Rửa Mặt Dành Cho Da Dầu,427000,892000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204182-1699332414_img_380x380_64adc6_fit_center.jpg
422201368,Kem Chống Nắng Freeplus Che Khuyết Điểm Tone Trung Bình 30g,473000,497000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-freeplus-che-khuyet-diem-tone-trung-binh-30g-1706608968_img_380x380_64adc6_fit_center.jpg
201600209,Sữa Rửa Mặt Vichy Từ Đất Sét Và Đá Khoáng Núi Lửa 125ml,432000,535000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-201600209-1695019755_img_380x380_64adc6_fit_center.png
422212423,Kem Dưỡng Ẩm Kiehl,900000,1000000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-kem-duong-am-kiehl-s-phien-ban-gioi-han-tet-2023-50ml-1687251537_img_380x380_64adc6_fit_center.jpg
422205108,Tẩy Da Chết It,139000,185000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tay-da-chet-it-s-skin-chiet-xuat-tu-mang-cut-120ml-1708052415_img_380x380_64adc6_fit_center.png
422216516,Kem Dưỡng innisfree Cấp Ẩm Từ Chiết Xuất Trà Xanh 50ml (Mới) ,449000,600000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216516-1700125747_img_380x380_64adc6_fit_center.jpg
422204291,Lotion Chifure Dưỡng Ẩm Cho Da Dạng Chai 180ml,190000,212000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204291-1704687380_img_380x380_64adc6_fit_center.png
422204948,Serum Some By Mi Làm Se Khít Lỗ Chân Lông 50ml,349000,445000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204948-1697773648_img_380x380_64adc6_fit_center.png
422208015,Mặt Nạ Dr.Pepti Cung Cấp Độ Ẩm Và Làm Dịu Da 25ml,39000,60000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208015-1704967971_img_380x380_64adc6_fit_center.png
422203873,Nước Thần B.O.M Làm Dịu Da Chiết Xuất Ngải Cứu 150ml,397000,398000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-than-b-o-m-lam-diu-da-chiet-xuat-ngai-cuu-150ml-1696052923_img_380x380_64adc6_fit_center.jpg
422210257,Mặt Nạ Purederm Dưỡng Da Chiết Xuất Trà Xanh 18g,19000,20000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-purederm-duong-da-chiet-xuat-tra-xanh-18g-1669953575_img_380x380_64adc6_fit_center.jpg
422210979,Combo Bioderma Kem Dưỡng Ẩm Dịu Da 40ml + Gel Rửa Mặt Da Nhạy Cảm 45ml,416000,425000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210979-1690359719_img_380x380_64adc6_fit_center.png
422210107,Gel Rửa Mặt Senz Từ Khổ Qua Thu Nhỏ Lỗ Chân Lông 150ml,124000,125000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-1667205554_img_380x380_64adc6_fit_center.jpg
422212494,Combo Dầu Khô Đa Năng Nuxe Hương Hoa Florale 100ml & Huile Classic 10ml ,820000,965000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-dau-kho-da-nang-nuxe-huong-hoa-florale-100ml-huile-classic-10ml-1686112199_img_380x380_64adc6_fit_center.jpg
422202760,Mặt Nạ Pure Smile Chiết Xuất Ốc Sên Ngừa Lão Hoá 23ml,69000,Không có giá gốc,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mat-na-duong-da-pure-smile-chiet-xuat-oc-sen-23ml_img_380x380_64adc6_fit_center.jpg
422209673,Combo Sữa Chống Nắng Sunplay Và Gel Dưỡng Melano CC Sáng Da 2 Món,406000,459000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209673-1699323742_img_380x380_64adc6_fit_center.jpg
422208162,Mặt Nạ Banobagi Bạch Ngọc Dưỡng Sáng Da 25g,15000,20000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-banobagi-bach-ngoc-duong-sang-da-25g_eL7CAxSQf2jmRMGG_img_380x380_64adc6_fit_center.png
422229111,[HSD 11/2025] Gel Dưỡng SVR Giảm Mụn & Loại Bỏ Dầu Cho Da 40ml,316000,475000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-gel-duong-svr-giam-mun-loai-bo-dau-cho-da-40ml-moi-1666323062-1733123739_img_380x380_64adc6_fit_center.jpg
100210017,"Serum Timeless 20% Vitamin C Sáng Da, Mờ Vết Thâm 30ml",449000,750000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-serum-timeless-20-vitamin-c-sang-da-mo-vet-tham-30ml-1710496265_img_380x380_64adc6_fit_center.jpg
225300004,Gel Rửa Mặt Isis Pharma Giảm Nhờn Mụn Cho Da Nhạy Cảm 250ml,415000,Không có giá gốc,https://media.hcdn.vn/catalog/product/g/o/google-shopping-gel-rua-mat-isis-pharma-giam-nhon-cho-da-mun-va-da-nhay-cam-250ml_img_380x380_64adc6_fit_center.jpg
251900004,Mặt Nạ 3 Bước Rainbow L’affair Làm Dịu Da Chiết Xuất Lô Hội,32000,60000,https://media.hcdn.vn/catalog/product/m/a/mat-na-3-buoc-lam-diu-da-chiet-xuat-lo-hoi-rainbow-l-affair_img_380x380_64adc6_fit_center.jpg
422221972,Kem Chống Nắng Emmié Bảo Vệ & Phục Hồi SPF50+ PA++++ 50g,328000,460000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-emmie-bao-ve-phuc-hoi-spf50-pa-50g-1716276002_img_380x380_64adc6_fit_center.jpg
319300003,"Tinh Chất By Wishtrend Làm Sáng Da, Ngừa Lão Hóa 30ml",353000,465000,https://media.hcdn.vn/catalog/product/g/o/google-shopping-google-shopping-tinh-chat-by-wishtrend-lam-sang-da-ngua-lao-hoa-30ml_img_380x380_64adc6_fit_center.jpg
100190065,Sữa Rửa Mặt La Roche-Posay Cho Da Hỗn Hợp & Da Dầu 125ml,435000,530000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100190065-1700194794_img_380x380_64adc6_fit_center.jpg
422229155,Combo Cocoon Nước Cân Bằng Sen Hậu Giang & Mặt Nạ Nghệ Hưng Yên 140ml+30ml,292000,Không có giá gốc,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422229155-1733287770_img_380x380_64adc6_fit_center.jpg
422206927,"Combo 2 Xịt Khoáng JONZAC Cung Cấp Nước, Dưỡng Ẩm Da 300ml",435000,660000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206927-1700203419_img_380x380_64adc6_fit_center.png
422207814,"Bột Cám Gạo Milaganics Dưỡng Da Sáng Mịn, Mờ Thâm 90g",16000,40000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bot-cam-gao-milaganics-duong-da-sang-min-mo-tham-90g_jPFe1Q5cGeADcjNv_img_380x380_64adc6_fit_center.png
422206511,"Serum Teana Giảm Đỏ, Viêm & Phục Hồi Da Nhạy Cảm 2ml x 10 Ống",335000,440000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206511-1691728044_img_380x380_64adc6_fit_center.jpg
422223145,Combo 2 Nước Tẩy Trang Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml,614000,878000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-eucerin-diu-nhe-cho-da-nhay-cam-400ml_phwcR99rz3tgvq3H_img_380x380_64adc6_fit_center.png
422207923,Combo Eucerin Tinh Chất Thu Nhỏ Lỗ Chân Lông 30ml + Gel Giảm Mụn 40ml,1051000,1139000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-eucerin-tinh-chat-thu-nho-lo-chan-long-30ml-gel-giam-mun-40ml_3Ndk6oMBkEsy1ASd_img_380x380_64adc6_fit_center.png
